time_ms,state,s1,s2,s3,s4,line_pos,line_error,straight_ms,curve_ms,distance_cm,roll_deg,servo_deg,drive_speed,estimated_distance_cm,error_flags,ultrasonic_ok,mpu_ok,color_ok,all_zero,event_code,estimated_distance_mm,course_distance_mm,motor_pwm,s1_line,s2_line,s3_line,s4_line,ultrasonic_detected,course_segment
77700,CURVE_TRACE,809,771,285,252,-30,-2,0,13000,84.7,-1.5,112,0.246,573.41,0,1,1,1,0,0,5734.1,5734.1,63,1,1,0,0,0,central_r300_loop
77800,CURVE_TRACE,821,805,258,288,-30,-2,0,13100,86.3,-0.3,114,0.238,574.08,0,1,1,1,0,0,5740.8,5740.8,61,1,1,0,0,0,central_r300_loop
77900,CURVE_TRACE,817,808,245,243,-30,-2,0,13200,83.9,-1.3,113,0.248,574.77,0,1,1,1,0,0,5747.7,5747.7,63,1,1,0,0,0,central_r300_loop
78000,CURVE_TRACE,820,822,240,252,-30,-2,0,13300,86.3,-0.1,112,0.249,575.47,0,1,1,1,0,0,5754.7,5754.7,63,1,1,0,0,0,central_r300_loop
78100,CURVE_TRACE,802,770,277,239,-30,-2,0,13400,85.1,-0.5,109,0.232,576.12,0,1,1,1,0,0,5761.2,5761.2,59,1,1,0,0,0,central_r300_loop
78200,CURVE_TRACE,770,802,264,272,-30,-2,0,13500,83.9,-0.7,111,0.223,576.74,0,1,1,1,0,0,5767.4,5767.4,57,1,1,0,0,0,central_r300_loop
78300,CURVE_TRACE,808,761,264,261,-30,-2,0,13600,83.5,-1.1,110,0.249,577.44,0,1,1,1,0,0,5774.4,5774.4,63,1,1,0,0,0,central_r300_loop
78400,CURVE_TRACE,825,799,233,230,-30,-2,0,13700,84.9,-0.1,112,0.233,578.09,0,1,1,1,0,0,5780.9,5780.9,59,1,1,0,0,0,central_r300_loop
78500,CURVE_TRACE,798,803,285,241,-30,-2,0,13800,85.8,-1.3,115,0.245,578.78,0,1,1,1,0,0,5787.8,5787.8,62,1,1,0,0,0,central_r300_loop
78600,CURVE_TRACE,812,774,266,236,-30,-2,0,13900,84.7,0.4,115,0.244,579.46,0,1,1,1,0,0,5794.6,5794.6,62,1,1,0,0,0,central_r300_loop
78700,CURVE_TRACE,805,798,294,230,-30,-2,0,14000,85.4,1.4,114,0.248,580.16,0,1,1,1,0,0,5801.6,5801.6,63,1,1,0,0,0,central_r300_loop
78800,CURVE_TRACE,776,758,264,240,-30,-2,0,14100,85.4,0.2,114,0.229,580.8,0,1,1,1,0,0,5808.0,5808.0,58,1,1,0,0,0,central_r300_loop
78900,CURVE_TRACE,761,821,249,285,-30,-2,0,14200,86.3,1.4,113,0.226,581.43,0,1,1,1,0,0,5814.3,5814.3,58,1,1,0,0,0,central_r300_loop
79000,CURVE_TRACE,778,757,260,251,-30,-2,0,14300,85.2,1.2,110,0.252,582.14,0,1,1,1,0,0,5821.4,5821.4,64,1,1,0,0,0,central_r300_loop
79100,CURVE_TRACE,765,823,266,276,-30,-2,0,14400,83.6,-1.6,113,0.253,582.85,0,1,1,1,0,0,5828.5,5828.5,65,1,1,0,0,0,central_r300_loop
79200,CURVE_TRACE,810,778,278,228,-30,-2,0,14500,83.8,0.1,115,0.236,583.51,0,1,1,1,0,0,5835.1,5835.1,60,1,1,0,0,0,central_r300_loop
79300,CURVE_TRACE,767,824,246,261,-30,-2,0,14600,84.0,-1.1,110,0.25,584.21,0,1,1,1,0,0,5842.1,5842.1,64,1,1,0,0,0,central_r300_loop
79400,CURVE_TRACE,807,776,232,266,-30,-2,0,14700,84.7,-1.7,110,0.224,584.84,0,1,1,1,0,0,5848.4,5848.4,57,1,1,0,0,0,central_r300_loop
79500,CURVE_TRACE,795,773,277,266,-30,-2,0,14800,83.9,-0.4,111,0.252,585.54,0,1,1,1,0,0,5855.4,5855.4,64,1,1,0,0,0,central_r300_loop
79600,CURVE_TRACE,780,785,255,288,-30,-2,0,14900,83.8,0.9,113,0.236,586.2,0,1,1,1,0,0,5862.0,5862.0,60,1,1,0,0,0,central_r300_loop
79700,CURVE_TRACE,762,795,284,295,-30,-2,0,15000,85.4,-1.6,112,0.223,586.83,0,1,1,1,0,0,5868.3,5868.3,57,1,1,0,0,0,central_r300_loop
79800,CURVE_TRACE,757,789,295,237,-30,-2,0,15100,83.9,0.9,110,0.245,587.51,0,1,1,1,0,0,5875.1,5875.1,63,1,1,0,0,0,central_r300_loop
79900,CURVE_TRACE,807,812,235,289,-30,-2,0,15200,85.1,1.0,110,0.227,588.15,0,1,1,1,0,0,5881.5,5881.5,58,1,1,0,0,0,central_r300_loop
80000,CURVE_TRACE,776,786,293,279,-30,-2,0,15300,84.9,-0.2,113,0.222,588.77,0,1,1,1,0,0,5887.7,5887.7,57,1,1,0,0,0,central_r300_loop
80100,CURVE_TRACE,792,776,225,232,-30,-2,0,15400,85.5,-0.8,112,0.231,589.42,0,1,1,1,0,0,5894.2,5894.2,59,1,1,0,0,0,central_r300_loop
80200,CURVE_TRACE,799,782,290,261,-30,-2,0,15500,83.7,-1.2,109,0.241,590.09,0,1,1,1,0,0,5900.9,5900.9,62,1,1,0,0,0,central_r300_loop
80300,CURVE_TRACE,766,805,240,242,-30,-2,0,15600,84.8,0.2,114,0.232,590.74,0,1,1,1,0,0,5907.4,5907.4,59,1,1,0,0,0,central_r300_loop
80400,CURVE_TRACE,819,795,268,258,-30,-2,0,15700,85.5,0.7,115,0.232,591.39,0,1,1,1,0,0,5913.9,5913.9,59,1,1,0,0,0,central_r300_loop
80500,CURVE_TRACE,796,798,251,283,-30,-2,0,15800,83.9,-0.6,113,0.255,592.11,0,1,1,1,0,0,5921.1,5921.1,65,1,1,0,0,0,central_r300_loop
80600,CURVE_TRACE,755,815,225,226,-30,-2,0,15900,85.6,-1.2,114,0.242,592.78,0,1,1,1,0,0,5927.8,5927.8,62,1,1,0,0,0,central_r300_loop
80700,CURVE_TRACE,817,805,293,235,-30,-2,0,16000,85.1,1.4,115,0.245,593.47,0,1,1,1,0,0,5934.7,5934.7,63,1,1,0,0,0,central_r300_loop
80800,CURVE_TRACE,811,770,270,273,-30,-2,0,16100,86.0,0.4,115,0.236,594.13,0,1,1,1,0,0,5941.3,5941.3,60,1,1,0,0,0,central_r300_loop
80900,CURVE_TRACE,756,770,284,272,-30,-2,0,16200,83.6,-0.2,110,0.23,594.77,0,1,1,1,0,0,5947.7,5947.7,59,1,1,0,0,0,central_r300_loop
81000,CURVE_TRACE,790,800,249,236,-30,-2,0,16300,85.7,0.4,115,0.233,595.43,0,1,1,1,0,0,5954.3,5954.3,59,1,1,0,0,0,central_r300_loop
81100,CURVE_TRACE,784,818,271,229,-30,-2,0,16400,85.3,-0.0,111,0.247,596.12,0,1,1,1,0,0,5961.2,5961.2,63,1,1,0,0,0,central_r300_loop
81200,CURVE_TRACE,755,780,275,239,-30,-2,0,16500,84.0,-0.8,115,0.24,596.79,0,1,1,1,0,0,5967.9,5967.9,61,1,1,0,0,0,central_r300_loop
81300,CURVE_TRACE,779,777,233,241,-30,-2,0,16600,85.2,-1.6,114,0.231,597.44,0,1,1,1,0,0,5974.4,5974.4,59,1,1,0,0,0,central_r300_loop
81400,CURVE_TRACE,784,821,260,249,-30,-2,0,16700,85.6,0.6,115,0.258,598.16,0,1,1,1,0,0,5981.6,5981.6,66,1,1,0,0,0,central_r300_loop
81500,CURVE_TRACE,823,787,283,225,-30,-2,0,16800,83.7,0.5,112,0.256,598.88,0,1,1,1,0,0,5988.8,5988.8,65,1,1,0,0,0,central_r300_loop
81600,CURVE_TRACE,796,810,277,260,-30,-2,0,16900,84.6,0.6,109,0.239,599.55,0,1,1,1,0,0,5995.5,5995.5,61,1,1,0,0,0,central_r300_loop
81700,CURVE_TRACE,760,783,231,260,-30,-2,0,17000,84.7,0.1,112,0.233,600.2,0,1,1,1,0,0,6002.0,6002.0,60,1,1,0,0,0,central_r300_loop
81800,CURVE_TRACE,797,765,228,253,-30,-2,0,17100,84.2,-0.3,114,0.225,600.83,0,1,1,1,0,0,6008.3,6008.3,57,1,1,0,0,0,central_r300_loop
81900,CURVE_TRACE,776,797,264,233,-30,-2,0,17200,84.8,0.5,114,0.223,601.45,0,1,1,1,0,0,6014.5,6014.5,57,1,1,0,0,0,central_r300_loop
82000,CURVE_TRACE,758,797,257,256,-30,-2,0,17300,86.0,-0.1,109,0.257,602.17,0,1,1,1,0,0,6021.7,6021.7,65,1,1,0,0,0,central_r300_loop
82100,CURVE_TRACE,797,821,255,234,-30,-2,0,17400,83.8,0.4,115,0.238,602.84,0,1,1,1,0,0,6028.4,6028.4,61,1,1,0,0,0,central_r300_loop
82200,CURVE_TRACE,812,770,235,232,-30,-2,0,17500,85.6,-0.4,109,0.254,603.55,0,1,1,1,0,0,6035.5,6035.5,65,1,1,0,0,0,central_r300_loop
82300,CURVE_TRACE,771,762,281,232,-30,-2,0,17600,83.8,0.4,111,0.238,604.21,0,1,1,1,0,0,6042.1,6042.1,61,1,1,0,0,0,central_r300_loop
82400,CURVE_TRACE,762,761,262,273,-30,-2,0,17700,84.2,-1.5,112,0.249,604.91,0,1,1,1,0,0,6049.1,6049.1,64,1,1,0,0,0,central_r300_loop
82500,CURVE_TRACE,756,813,274,284,-30,-2,0,17800,83.8,-0.3,115,0.244,605.6,0,1,1,1,0,0,6056.0,6056.0,62,1,1,0,0,0,central_r300_loop
82600,CURVE_TRACE,758,813,291,267,-30,-2,0,17900,85.3,-1.1,113,0.226,606.23,0,1,1,1,0,0,6062.3,6062.3,58,1,1,0,0,0,central_r300_loop
82700,CURVE_TRACE,763,779,241,290,-30,-2,0,18000,85.4,-0.5,111,0.239,606.9,0,1,1,1,0,0,6069.0,6069.0,61,1,1,0,0,0,central_r300_loop
82800,CURVE_TRACE,778,786,242,230,-30,-2,0,18100,85.0,-1.3,109,0.243,607.58,0,1,1,1,0,0,6075.8,6075.8,62,1,1,0,0,0,central_r300_loop
82900,CURVE_TRACE,800,794,294,243,-30,-2,0,18200,84.4,-0.1,110,0.244,608.26,0,1,1,1,0,0,6082.6,6082.6,62,1,1,0,0,0,central_r300_loop
83000,CURVE_TRACE,756,821,243,232,-30,-2,0,18300,86.1,0.0,110,0.252,608.97,0,1,1,1,0,0,6089.7,6089.7,64,1,1,0,0,0,central_r300_loop
83100,CURVE_TRACE,809,799,250,250,-30,-2,0,18400,84.5,1.5,114,0.25,609.67,0,1,1,1,0,0,6096.7,6096.7,64,1,1,0,0,0,central_r300_loop
83200,CURVE_TRACE,815,814,267,267,-30,-2,0,18500,83.8,-0.7,113,0.234,610.32,0,1,1,1,0,0,6103.2,6103.2,60,1,1,0,0,0,central_r300_loop
83300,CURVE_TRACE,760,818,253,225,-30,-2,0,18600,85.4,-1.0,114,0.23,610.97,0,1,1,1,0,0,6109.7,6109.7,59,1,1,0,0,0,central_r300_loop
83400,CURVE_TRACE,785,816,267,273,-30,-2,0,18700,83.5,-0.4,110,0.252,611.67,0,1,1,1,0,0,6116.7,6116.7,64,1,1,0,0,0,central_r300_loop
83500,CURVE_TRACE,756,764,270,228,-30,-2,0,18800,84.1,-1.4,113,0.232,612.32,0,1,1,1,0,0,6123.2,6123.2,59,1,1,0,0,0,central_r300_loop
83600,CURVE_TRACE,801,760,228,250,-30,-2,0,18900,84.3,-0.8,110,0.23,612.97,0,1,1,1,0,0,6129.7,6129.7,59,1,1,0,0,0,central_r300_loop
83700,CURVE_TRACE,777,798,295,256,-30,-2,0,19000,84.3,-1.1,110,0.228,613.6,0,1,1,1,0,0,6136.0,6136.0,58,1,1,0,0,0,central_r300_loop
83800,CURVE_TRACE,767,757,242,273,-30,-2,0,19100,86.3,1.0,114,0.226,614.24,0,1,1,1,0,0,6142.4,6142.4,58,1,1,0,0,0,central_r300_loop
83900,CURVE_TRACE,794,813,255,272,-30,-2,0,19200,85.1,-0.5,115,0.228,614.88,0,1,1,1,0,0,6148.8,6148.8,58,1,1,0,0,0,central_r300_loop
84000,CURVE_TRACE,810,763,240,243,-30,-2,0,19300,84.6,1.1,110,0.229,615.52,0,1,1,1,0,0,6155.2,6155.2,58,1,1,0,0,0,central_r300_loop
84100,CURVE_TRACE,802,795,279,256,-30,-2,0,19400,86.1,0.9,109,0.243,616.2,0,1,1,1,0,0,6162.0,6162.0,62,1,1,0,0,0,central_r300_loop
84200,CURVE_TRACE,792,774,266,256,-30,-2,0,19500,83.9,0.5,109,0.232,616.85,0,1,1,1,0,0,6168.5,6168.5,59,1,1,0,0,0,central_r300_loop
84300,CURVE_TRACE,820,817,251,235,-30,-2,0,19600,83.7,-0.1,115,0.246,617.54,0,1,1,1,0,0,6175.4,6175.4,63,1,1,0,0,0,central_r300_loop
84400,CURVE_TRACE,820,804,290,272,-30,-2,0,19700,85.6,0.1,112,0.228,618.18,0,1,1,1,0,0,6181.8,6181.8,58,1,1,0,0,0,central_r300_loop
84500,CURVE_TRACE,822,816,288,285,-30,-2,0,19800,85.9,0.3,111,0.245,618.86,0,1,1,1,0,0,6188.6,6188.6,62,1,1,0,0,0,central_r300_loop
84600,CURVE_TRACE,759,781,253,250,-30,-2,0,19900,84.4,1.3,112,0.236,619.52,0,1,1,1,0,0,6195.2,6195.2,60,1,1,0,0,0,central_r300_loop
84700,CURVE_TRACE,803,775,272,257,-30,-2,0,20000,84.4,-1.5,113,0.249,620.22,0,1,1,1,0,0,6202.2,6202.2,64,1,1,0,0,0,central_r300_loop
84800,CURVE_TRACE,821,800,254,230,-30,-2,0,20100,84.9,0.0,112,0.234,620.88,0,1,1,1,0,0,6208.8,6208.8,60,1,1,0,0,0,central_r300_loop
84900,CURVE_TRACE,810,807,272,288,-30,-2,0,20200,84.8,-0.8,111,0.223,621.5,0,1,1,1,0,0,6215.0,6215.0,57,1,1,0,0,0,central_r300_loop
85000,CURVE_TRACE,788,764,270,235,-30,-2,0,20300,85.4,1.2,111,0.24,622.17,0,1,1,1,0,0,6221.7,6221.7,61,1,1,0,0,0,central_r300_loop
85100,CURVE_TRACE,790,784,237,240,-30,-2,0,20400,84.5,-0.5,109,0.242,622.85,0,1,1,1,0,0,6228.5,6228.5,62,1,1,0,0,0,central_r300_loop
85200,CURVE_TRACE,797,787,263,260,-30,-2,0,20500,86.5,0.7,110,0.258,623.57,0,1,1,1,0,0,6235.7,6235.7,66,1,1,0,0,0,central_r300_loop
85300,CURVE_TRACE,824,788,226,263,-30,-2,0,20600,84.7,1.2,111,0.25,624.27,0,1,1,1,0,0,6242.7,6242.7,64,1,1,0,0,0,central_r300_loop
85400,CURVE_TRACE,806,756,285,290,-30,-2,0,20700,84.2,1.6,115,0.253,624.98,0,1,1,1,0,0,6249.8,6249.8,65,1,1,0,0,0,central_r300_loop
85500,CURVE_TRACE,781,815,254,291,-30,-2,0,20800,85.7,1.0,113,0.249,625.68,0,1,1,1,0,0,6256.8,6256.8,64,1,1,0,0,0,central_r300_loop
85600,CURVE_TRACE,814,798,235,265,-30,-2,0,20900,85.6,-1.1,115,0.25,626.38,0,1,1,1,0,0,6263.8,6263.8,64,1,1,0,0,0,central_r300_loop
85700,CURVE_TRACE,781,811,282,228,-30,-2,0,21000,84.4,-1.3,111,0.253,627.09,0,1,1,1,0,0,6270.9,6270.9,65,1,1,0,0,0,central_r300_loop
85800,CURVE_TRACE,756,818,270,268,-30,-2,0,21100,84.7,-0.3,110,0.247,627.78,0,1,1,1,0,0,6277.8,6277.8,63,1,1,0,0,0,central_r300_loop
85900,CURVE_TRACE,823,793,266,227,-30,-2,0,21200,84.0,1.0,113,0.255,628.49,0,1,1,1,0,0,6284.9,6284.9,65,1,1,0,0,0,central_r300_loop
86000,CURVE_TRACE,267,805,273,251,-30,-2,0,21300,84.9,-1.6,112,0.236,629.15,0,1,1,1,0,0,6291.5,6291.5,60,0,1,0,0,0,central_r300_loop
86100,CURVE_TRACE,267,812,263,236,-30,-2,0,21400,83.6,-1.4,110,0.242,629.83,0,1,1,1,0,0,6298.3,6298.3,62,0,1,0,0,0,central_r300_loop
86200,CURVE_TRACE,287,758,248,250,-30,-2,0,21500,84.1,1.5,109,0.236,630.49,0,1,1,1,0,0,6304.9,6304.9,60,0,1,0,0,0,central_r300_loop
86300,CURVE_TRACE,262,822,233,283,-30,-2,0,21600,84.5,-0.5,109,0.222,631.12,0,1,1,1,0,0,6311.2,6311.2,57,0,1,0,0,0,central_r300_loop
86400,CURVE_TRACE,277,805,245,239,-30,-2,0,21700,83.7,0.1,110,0.239,631.79,0,1,1,1,0,0,6317.9,6317.9,61,0,1,0,0,0,central_r300_loop
86500,CURVE_TRACE,251,771,251,264,-30,-2,0,21800,84.0,1.1,112,0.246,632.47,0,1,1,1,0,0,6324.7,6324.7,63,0,1,0,0,0,central_r300_loop
86600,CURVE_TRACE,264,780,289,283,-30,-2,0,21900,84.8,-1.1,111,0.258,633.2,0,1,1,1,0,0,6332.0,6332.0,66,0,1,0,0,0,central_r300_loop
86700,CURVE_TRACE,276,786,292,267,-30,-2,0,22000,85.2,1.4,113,0.239,633.86,0,1,1,1,0,0,6338.6,6338.6,61,0,1,0,0,0,central_r300_loop
86800,CURVE_TRACE,236,791,283,269,-30,-2,0,22100,84.7,1.2,114,0.251,634.56,0,1,1,1,0,0,6345.6,6345.6,64,0,1,0,0,0,central_r300_loop
86900,CURVE_TRACE,247,808,256,247,-30,-2,0,22200,86.2,0.8,113,0.238,635.23,0,1,1,1,0,0,6352.3,6352.3,61,0,1,0,0,0,central_r300_loop
87000,CURVE_TRACE,248,767,275,230,-30,-2,0,22300,86.1,1.4,110,0.228,635.87,0,1,1,1,0,0,6358.7,6358.7,58,0,1,0,0,0,central_r300_loop
87100,CURVE_TRACE,293,792,233,252,-30,-2,0,22400,83.9,-0.3,112,0.249,636.57,0,1,1,1,0,0,6365.7,6365.7,64,0,1,0,0,0,central_r300_loop
87200,CURVE_TRACE,272,764,238,289,-30,-2,0,22500,84.0,1.0,115,0.237,637.23,0,1,1,1,0,0,6372.3,6372.3,60,0,1,0,0,0,central_r300_loop
87300,CURVE_TRACE,251,819,230,284,-30,-2,0,22600,85.7,-1.5,109,0.247,637.92,0,1,1,1,0,0,6379.2,6379.2,63,0,1,0,0,0,central_r300_loop
87400,CURVE_TRACE,273,798,276,249,-30,-2,0,22700,85.6,-1.7,112,0.231,638.57,0,1,1,1,0,0,6385.7,6385.7,59,0,1,0,0,0,central_r300_loop
87500,CURVE_TRACE,242,796,284,287,-30,-2,0,22800,84.2,-1.6,112,0.242,639.25,0,1,1,1,0,0,6392.5,6392.5,62,0,1,0,0,0,central_r300_loop
87600,CURVE_TRACE,281,772,285,260,-30,-2,0,22900,85.3,-1.2,115,0.252,639.95,0,1,1,1,0,0,6399.5,6399.5,64,0,1,0,0,0,central_r300_loop
87700,CURVE_TRACE,247,792,240,293,-30,-2,0,23000,85.8,-0.4,114,0.225,640.58,0,1,1,1,0,0,6405.8,6405.8,57,0,1,0,0,0,central_r300_loop
87800,CURVE_TRACE,259,774,281,270,-30,-2,0,23100,85.5,-1.0,110,0.223,641.21,0,1,1,1,0,0,6412.1,6412.1,57,0,1,0,0,0,central_r300_loop
87900,CURVE_TRACE,252,811,231,291,-30,-2,0,23200,83.8,0.6,114,0.246,641.9,0,1,1,1,0,0,6419.0,6419.0,63,0,1,0,0,0,central_r300_loop
88000,CURVE_TRACE,264,811,231,225,-30,-2,0,23300,86.3,1.0,109,0.25,642.59,0,1,1,1,0,0,6425.9,6425.9,64,0,1,0,0,0,central_r300_loop
88100,CURVE_TRACE,272,785,250,236,-30,-2,0,23400,84.5,-0.3,109,0.258,643.32,0,1,1,1,0,0,6433.2,6433.2,66,0,1,0,0,0,central_r300_loop
88200,CURVE_TRACE,249,763,253,237,-30,-2,0,23500,85.7,1.2,115,0.246,644.0,0,1,1,1,0,0,6440.0,6440.0,63,0,1,0,0,0,central_r300_loop
88300,CURVE_TRACE,230,808,290,238,-30,-2,0,23600,84.1,-0.6,115,0.242,644.68,0,1,1,1,0,0,6446.8,6446.8,62,0,1,0,0,0,central_r300_loop
88400,CURVE_TRACE,251,824,275,279,-30,-2,0,23700,84.5,-1.0,109,0.226,645.31,0,1,1,1,0,0,6453.1,6453.1,58,0,1,0,0,0,central_r300_loop
88500,CURVE_TRACE,226,806,265,226,-30,-2,0,23800,85.5,-1.0,112,0.23,645.96,0,1,1,1,0,0,6459.6,6459.6,59,0,1,0,0,0,central_r300_loop
88600,CURVE_TRACE,260,802,230,233,-30,-2,0,23900,85.0,-0.3,110,0.25,646.66,0,1,1,1,0,0,6466.6,6466.6,64,0,1,0,0,0,central_r300_loop
88700,CURVE_TRACE,238,823,246,257,-30,-2,0,24000,85.6,0.4,109,0.257,647.38,0,1,1,1,0,0,6473.8,6473.8,66,0,1,0,0,0,central_r300_loop
88800,CURVE_TRACE,242,797,247,265,-30,-2,0,24100,83.6,0.6,115,0.224,648.01,0,1,1,1,0,0,6480.1,6480.1,57,0,1,0,0,0,central_r300_loop
88900,CURVE_TRACE,282,803,290,254,-30,-2,0,24200,84.2,0.3,113,0.258,648.73,0,1,1,1,0,0,6487.3,6487.3,66,0,1,0,0,0,central_r300_loop
89000,CURVE_TRACE,240,794,255,279,-30,-2,0,24300,83.9,-0.9,115,0.225,649.36,0,1,1,1,0,0,6493.6,6493.6,57,0,1,0,0,0,central_r300_loop
89100,CURVE_TRACE,288,792,250,244,-30,-2,0,24400,86.3,-1.1,112,0.223,649.98,0,1,1,1,0,0,6499.8,6499.8,57,0,1,0,0,0,central_r300_loop
89200,CURVE_TRACE,281,797,242,260,-30,-2,0,24500,85.1,0.5,111,0.249,650.68,0,1,1,1,0,0,6506.8,6506.8,64,0,1,0,0,0,central_r300_loop
89300,CURVE_TRACE,278,791,228,254,-30,-2,0,24600,84.1,0.8,115,0.234,651.34,0,1,1,1,0,0,6513.4,6513.4,60,0,1,0,0,0,central_r300_loop
89400,CURVE_TRACE,231,786,253,273,-30,-2,0,24700,83.5,-0.6,113,0.238,652.0,0,1,1,1,0,0,6520.0,6520.0,61,0,1,0,0,0,central_r300_loop
89500,CURVE_TRACE,287,763,249,231,-30,-2,0,24800,83.9,1.8,114,0.256,652.72,0,1,1,1,0,0,6527.2,6527.2,65,0,1,0,0,0,central_r300_loop
89600,CURVE_TRACE,247,825,251,255,-30,-2,0,24900,84.4,-1.5,113,0.248,653.41,0,1,1,1,0,0,6534.1,6534.1,63,0,1,0,0,0,central_r300_loop
89700,CURVE_TRACE,250,786,279,247,-30,-2,0,25000,84.8,-0.9,113,0.232,654.06,0,1,1,1,0,0,6540.6,6540.6,59,0,1,0,0,0,central_r300_loop
89800,CURVE_TRACE,250,789,286,235,-30,-2,0,25100,84.8,-0.4,111,0.228,654.7,0,1,1,1,0,0,6547.0,6547.0,58,0,1,0,0,0,central_r300_loop
89900,CURVE_TRACE,289,810,244,286,-30,-2,0,25200,83.7,0.9,109,0.237,655.37,0,1,1,1,0,0,6553.7,6553.7,61,0,1,0,0,0,central_r300_loop
90000,CURVE_TRACE,263,823,244,295,-30,-2,0,25300,84.4,-1.2,114,0.236,656.03,0,1,1,1,0,0,6560.3,6560.3,60,0,1,0,0,0,central_r300_loop
90100,CURVE_TRACE,261,803,286,234,-30,-2,0,25400,84.0,-1.3,111,0.239,656.7,0,1,1,1,0,0,6567.0,6567.0,61,0,1,0,0,0,central_r300_loop
90200,CURVE_TRACE,249,755,226,289,-30,-2,0,25500,86.3,0.8,114,0.24,657.37,0,1,1,1,0,0,6573.7,6573.7,61,0,1,0,0,0,central_r300_loop
90300,CURVE_TRACE,275,802,274,287,-30,-2,0,25600,84.7,0.5,111,0.243,658.05,0,1,1,1,0,0,6580.5,6580.5,62,0,1,0,0,0,central_r300_loop
90400,CURVE_TRACE,229,770,274,245,-30,-2,0,25700,85.8,0.9,110,0.256,658.77,0,1,1,1,0,0,6587.7,6587.7,65,0,1,0,0,0,central_r300_loop
90500,CURVE_TRACE,269,820,287,272,-30,-2,0,25800,84.8,-1.6,114,0.236,659.43,0,1,1,1,0,0,6594.3,6594.3,60,0,1,0,0,0,central_r300_loop
90600,CURVE_TRACE,256,786,286,229,-30,-2,0,25900,83.6,-0.5,115,0.247,660.12,0,1,1,1,0,0,6601.2,6601.2,63,0,1,0,0,0,central_r300_loop
90700,CURVE_TRACE,243,788,283,243,-30,-2,0,26000,85.5,-0.9,111,0.243,660.8,0,1,1,1,0,0,6608.0,6608.0,62,0,1,0,0,0,central_r300_loop
90800,CURVE_TRACE,245,756,239,236,-30,-2,0,26100,85.6,0.8,114,0.236,661.46,0,1,1,1,0,0,6614.6,6614.6,60,0,1,0,0,0,central_r300_loop
90900,CURVE_TRACE,235,821,249,279,-30,-2,0,26200,84.4,1.2,110,0.231,662.11,0,1,1,1,0,0,6621.1,6621.1,59,0,1,0,0,0,central_r300_loop
91000,CURVE_TRACE,293,803,264,277,-30,-2,0,26300,83.8,1.4,115,0.248,662.8,0,1,1,1,0,0,6628.0,6628.0,63,0,1,0,0,0,central_r300_loop
91100,CURVE_TRACE,269,773,259,251,-30,-2,0,26400,86.5,-0.4,114,0.233,663.45,0,1,1,1,0,0,6634.5,6634.5,59,0,1,0,0,0,central_r300_loop
91200,CURVE_TRACE,287,755,237,233,-30,-2,0,26500,85.5,0.7,115,0.241,664.13,0,1,1,1,0,0,6641.3,6641.3,61,0,1,0,0,0,central_r300_loop
91300,CURVE_TRACE,280,776,247,272,-30,-2,0,26600,84.0,0.7,110,0.229,664.77,0,1,1,1,0,0,6647.7,6647.7,58,0,1,0,0,0,central_r300_loop
91400,CURVE_TRACE,239,812,252,248,-30,-2,0,26700,85.8,-1.6,110,0.229,665.41,0,1,1,1,0,0,6654.1,6654.1,58,0,1,0,0,0,central_r300_loop
91500,CURVE_TRACE,258,807,281,238,-30,-2,0,26800,83.8,0.5,115,0.225,666.04,0,1,1,1,0,0,6660.4,6660.4,57,0,1,0,0,0,central_r300_loop
91600,CURVE_TRACE,240,790,233,268,-30,-2,0,26900,85.5,0.3,109,0.239,666.71,0,1,1,1,0,0,6667.1,6667.1,61,0,1,0,0,0,central_r300_loop
91700,CURVE_TRACE,237,756,232,259,-30,-2,0,27000,85.9,1.6,115,0.246,667.4,0,1,1,1,0,0,6674.0,6674.0,63,0,1,0,0,0,central_r300_loop
91800,CURVE_TRACE,230,767,252,291,-30,-2,0,27100,86.5,-1.8,115,0.244,668.08,0,1,1,1,0,0,6680.8,6680.8,62,0,1,0,0,0,central_r300_loop
91900,CURVE_TRACE,259,817,285,268,-30,-2,0,27200,86.2,-0.3,113,0.235,668.74,0,1,1,1,0,0,6687.4,6687.4,60,0,1,0,0,0,central_r300_loop
92000,CURVE_TRACE,265,785,271,276,-30,-2,0,27300,86.1,0.4,112,0.257,669.46,0,1,1,1,0,0,6694.6,6694.6,66,0,1,0,0,0,central_r300_loop
92100,CURVE_TRACE,237,755,283,276,-30,-2,0,27400,83.6,1.2,114,0.255,670.18,0,1,1,1,0,0,6701.8,6701.8,65,0,1,0,0,0,central_r300_loop
92200,CURVE_TRACE,240,822,260,256,-30,-2,0,27500,86.1,-0.2,111,0.247,670.87,0,1,1,1,0,0,6708.7,6708.7,63,0,1,0,0,0,central_r300_loop
92300,CURVE_TRACE,290,807,249,225,-30,-2,0,27600,83.5,1.6,114,0.251,671.57,0,1,1,1,0,0,6715.7,6715.7,64,0,1,0,0,0,central_r300_loop
92400,CURVE_TRACE,271,760,266,281,-30,-2,0,27700,85.3,0.4,110,0.236,672.23,0,1,1,1,0,0,6722.3,6722.3,60,0,1,0,0,0,central_r300_loop
92500,CURVE_TRACE,235,799,279,285,-30,-2,0,27800,85.7,1.3,114,0.255,672.94,0,1,1,1,0,0,6729.4,6729.4,65,0,1,0,0,0,central_r300_loop
