time_ms,state,s1,s2,s3,s4,line_pos,line_error,straight_ms,curve_ms,distance_cm,roll_deg,servo_deg,drive_speed,estimated_distance_cm,error_flags,ultrasonic_ok,mpu_ok,color_ok,all_zero,event_code,estimated_distance_mm,course_distance_mm,motor_pwm,s1_line,s2_line,s3_line,s4_line,ultrasonic_detected,course_segment
74700,CURVE_TRACE,260,790,260,790,-30,-2,0,10000,85.0,0.0,112,0.24,553.78,0,1,1,1,0,0,5537.8,5537.8,61,0,1,0,1,0,central_loop_entry
74800,CURVE_TRACE,260,790,260,790,-30,-2,0,10100,85.0,0.0,112,0.24,554.46,0,1,1,1,0,0,5544.6,5544.6,61,0,1,0,1,0,central_loop_entry
74900,CURVE_TRACE,260,790,260,790,-30,-2,0,10200,85.0,0.0,112,0.24,555.13,0,1,1,1,0,0,5551.3,5551.3,61,0,1,0,1,0,central_loop_entry
75000,CURVE_TRACE,260,790,260,790,-30,-2,0,10300,85.0,0.0,112,0.24,555.8,0,1,1,1,0,0,5558.0,5558.0,61,0,1,0,1,0,central_loop_entry
75100,CURVE_TRACE,260,790,260,790,-30,-2,0,10400,85.0,0.0,112,0.24,556.47,0,1,1,1,0,0,5564.7,5564.7,61,0,1,0,1,0,central_loop_entry
75200,CURVE_TRACE,260,790,260,790,-30,-2,0,10500,85.0,0.0,112,0.24,557.14,0,1,1,1,0,0,5571.4,5571.4,61,0,1,0,1,0,central_loop_entry
75300,CURVE_TRACE,260,790,260,790,-30,-2,0,10600,85.0,0.0,112,0.24,557.82,0,1,1,1,0,0,5578.2,5578.2,61,0,1,0,1,0,central_loop_entry
75400,CURVE_TRACE,260,790,260,790,-30,-2,0,10700,85.0,0.0,112,0.24,558.49,0,1,1,1,0,0,5584.9,5584.9,61,0,1,0,1,0,central_loop_entry
75500,CURVE_TRACE,260,790,260,790,-30,-2,0,10800,85.0,0.0,112,0.24,559.16,0,1,1,1,0,0,5591.6,5591.6,61,0,1,0,1,0,central_loop_entry
75600,CURVE_TRACE,260,790,260,790,-30,-2,0,10900,85.0,0.0,112,0.24,559.83,0,1,1,1,0,0,5598.3,5598.3,61,0,1,0,1,0,central_loop_entry
75700,CURVE_TRACE,260,790,260,790,-30,-2,0,11000,85.0,0.0,112,0.24,560.5,0,1,1,1,0,0,5605.0,5605.0,61,0,1,0,1,0,central_loop_entry
75800,CURVE_TRACE,260,790,260,790,-30,-2,0,11100,85.0,0.0,112,0.24,561.18,0,1,1,1,0,0,5611.8,5611.8,61,0,1,0,1,0,central_loop_entry
75900,CURVE_TRACE,260,790,260,790,-30,-2,0,11200,85.0,0.0,112,0.24,561.85,0,1,1,1,0,0,5618.5,5618.5,61,0,1,0,1,0,central_loop_entry
76000,CURVE_TRACE,260,790,260,790,-30,-2,0,11300,85.0,0.0,112,0.24,562.52,0,1,1,1,0,0,5625.2,5625.2,61,0,1,0,1,0,central_loop_entry
76100,CURVE_TRACE,260,790,260,790,-30,-2,0,11400,85.0,0.0,112,0.24,563.19,0,1,1,1,0,0,5631.9,5631.9,61,0,1,0,1,0,central_loop_entry
76200,CURVE_TRACE,790,790,260,260,-30,-2,0,11500,85.0,0.0,112,0.24,563.86,0,1,1,1,0,0,5638.6,5638.6,61,1,1,0,0,0,central_r300_loop
76300,CURVE_TRACE,790,790,260,260,-30,-2,0,11600,85.0,0.0,112,0.24,564.54,0,1,1,1,0,0,5645.4,5645.4,61,1,1,0,0,0,central_r300_loop
76400,CURVE_TRACE,790,790,260,260,-30,-2,0,11700,85.0,0.0,112,0.24,565.21,0,1,1,1,0,0,5652.1,5652.1,61,1,1,0,0,0,central_r300_loop
76500,CURVE_TRACE,790,790,260,260,-30,-2,0,11800,85.0,0.0,112,0.24,565.88,0,1,1,1,0,0,5658.8,5658.8,61,1,1,0,0,0,central_r300_loop
76600,CURVE_TRACE,790,790,260,260,-30,-2,0,11900,85.0,0.0,112,0.24,566.55,0,1,1,1,0,0,5665.5,5665.5,61,1,1,0,0,0,central_r300_loop
76700,CURVE_TRACE,790,790,260,260,-30,-2,0,12000,85.0,0.0,112,0.24,567.22,0,1,1,1,0,0,5672.2,5672.2,61,1,1,0,0,0,central_r300_loop
76800,CURVE_TRACE,790,790,260,260,-30,-2,0,12100,85.0,0.0,112,0.24,567.9,0,1,1,1,0,0,5679.0,5679.0,61,1,1,0,0,0,central_r300_loop
76900,CURVE_TRACE,790,790,260,260,-30,-2,0,12200,85.0,0.0,112,0.24,568.57,0,1,1,1,0,0,5685.7,5685.7,61,1,1,0,0,0,central_r300_loop
77000,CURVE_TRACE,790,790,260,260,-30,-2,0,12300,85.0,0.0,112,0.24,569.24,0,1,1,1,0,0,5692.4,5692.4,61,1,1,0,0,0,central_r300_loop
77100,CURVE_TRACE,790,790,260,260,-30,-2,0,12400,85.0,0.0,112,0.24,569.91,0,1,1,1,0,0,5699.1,5699.1,61,1,1,0,0,0,central_r300_loop
77200,CURVE_TRACE,790,790,260,260,-30,-2,0,12500,85.0,0.0,112,0.24,570.58,0,1,1,1,0,0,5705.8,5705.8,61,1,1,0,0,0,central_r300_loop
77300,CURVE_TRACE,790,790,260,260,-30,-2,0,12600,85.0,0.0,112,0.24,571.26,0,1,1,1,0,0,5712.6,5712.6,61,1,1,0,0,0,central_r300_loop
77400,CURVE_TRACE,790,790,260,260,-30,-2,0,12700,85.0,0.0,112,0.24,571.93,0,1,1,1,0,0,5719.3,5719.3,61,1,1,0,0,0,central_r300_loop
77500,CURVE_TRACE,790,790,260,260,-30,-2,0,12800,85.0,0.0,112,0.24,572.6,0,1,1,1,0,0,5726.0,5726.0,61,1,1,0,0,0,central_r300_loop
77600,CURVE_TRACE,790,790,260,260,-30,-2,0,12900,85.0,0.0,112,0.24,573.27,0,1,1,1,0,0,5732.7,5732.7,61,1,1,0,0,0,central_r300_loop
77700,CURVE_TRACE,790,790,260,260,-30,-2,0,13000,85.0,0.0,112,0.24,573.94,0,1,1,1,0,0,5739.4,5739.4,61,1,1,0,0,0,central_r300_loop
77800,CURVE_TRACE,790,790,260,260,-30,-2,0,13100,85.0,0.0,112,0.24,574.62,0,1,1,1,0,0,5746.2,5746.2,61,1,1,0,0,0,central_r300_loop
77900,CURVE_TRACE,790,790,260,260,-30,-2,0,13200,85.0,0.0,112,0.24,575.29,0,1,1,1,0,0,5752.9,5752.9,61,1,1,0,0,0,central_r300_loop
78000,CURVE_TRACE,790,790,260,260,-30,-2,0,13300,85.0,0.0,112,0.24,575.96,0,1,1,1,0,0,5759.6,5759.6,61,1,1,0,0,0,central_r300_loop
78100,CURVE_TRACE,790,790,260,260,-30,-2,0,13400,85.0,0.0,112,0.24,576.63,0,1,1,1,0,0,5766.3,5766.3,61,1,1,0,0,0,central_r300_loop
78200,CURVE_TRACE,790,790,260,260,-30,-2,0,13500,85.0,0.0,112,0.24,577.3,0,1,1,1,0,0,5773.0,5773.0,61,1,1,0,0,0,central_r300_loop
78300,CURVE_TRACE,790,790,260,260,-30,-2,0,13600,85.0,0.0,112,0.24,577.98,0,1,1,1,0,0,5779.8,5779.8,61,1,1,0,0,0,central_r300_loop
78400,CURVE_TRACE,790,790,260,260,-30,-2,0,13700,85.0,0.0,112,0.24,578.65,0,1,1,1,0,0,5786.5,5786.5,61,1,1,0,0,0,central_r300_loop
78500,CURVE_TRACE,790,790,260,260,-30,-2,0,13800,85.0,0.0,112,0.24,579.32,0,1,1,1,0,0,5793.2,5793.2,61,1,1,0,0,0,central_r300_loop
78600,CURVE_TRACE,790,790,260,260,-30,-2,0,13900,85.0,0.0,112,0.24,579.99,0,1,1,1,0,0,5799.9,5799.9,61,1,1,0,0,0,central_r300_loop
78700,CURVE_TRACE,790,790,260,260,-30,-2,0,14000,85.0,0.0,112,0.24,580.66,0,1,1,1,0,0,5806.6,5806.6,61,1,1,0,0,0,central_r300_loop
78800,CURVE_TRACE,790,790,260,260,-30,-2,0,14100,85.0,0.0,112,0.24,581.34,0,1,1,1,0,0,5813.4,5813.4,61,1,1,0,0,0,central_r300_loop
78900,CURVE_TRACE,790,790,260,260,-30,-2,0,14200,85.0,0.0,112,0.24,582.01,0,1,1,1,0,0,5820.1,5820.1,61,1,1,0,0,0,central_r300_loop
79000,CURVE_TRACE,790,790,260,260,-30,-2,0,14300,85.0,0.0,112,0.24,582.68,0,1,1,1,0,0,5826.8,5826.8,61,1,1,0,0,0,central_r300_loop
79100,CURVE_TRACE,790,790,260,260,-30,-2,0,14400,85.0,0.0,112,0.24,583.35,0,1,1,1,0,0,5833.5,5833.5,61,1,1,0,0,0,central_r300_loop
79200,CURVE_TRACE,790,790,260,260,-30,-2,0,14500,85.0,0.0,112,0.24,584.02,0,1,1,1,0,0,5840.2,5840.2,61,1,1,0,0,0,central_r300_loop
79300,CURVE_TRACE,790,790,260,260,-30,-2,0,14600,85.0,0.0,112,0.24,584.7,0,1,1,1,0,0,5847.0,5847.0,61,1,1,0,0,0,central_r300_loop
79400,CURVE_TRACE,790,790,260,260,-30,-2,0,14700,85.0,0.0,112,0.24,585.37,0,1,1,1,0,0,5853.7,5853.7,61,1,1,0,0,0,central_r300_loop
79500,CURVE_TRACE,790,790,260,260,-30,-2,0,14800,85.0,0.0,112,0.24,586.04,0,1,1,1,0,0,5860.4,5860.4,61,1,1,0,0,0,central_r300_loop
79600,CURVE_TRACE,790,790,260,260,-30,-2,0,14900,85.0,0.0,112,0.24,586.71,0,1,1,1,0,0,5867.1,5867.1,61,1,1,0,0,0,central_r300_loop
79700,CURVE_TRACE,790,790,260,260,-30,-2,0,15000,85.0,0.0,112,0.24,587.38,0,1,1,1,0,0,5873.8,5873.8,61,1,1,0,0,0,central_r300_loop
79800,CURVE_TRACE,790,790,260,260,-30,-2,0,15100,85.0,0.0,112,0.24,588.06,0,1,1,1,0,0,5880.6,5880.6,61,1,1,0,0,0,central_r300_loop
79900,CURVE_TRACE,790,790,260,260,-30,-2,0,15200,85.0,0.0,112,0.24,588.73,0,1,1,1,0,0,5887.3,5887.3,61,1,1,0,0,0,central_r300_loop
80000,CURVE_TRACE,790,790,260,260,-30,-2,0,15300,85.0,0.0,112,0.24,589.4,0,1,1,1,0,0,5894.0,5894.0,61,1,1,0,0,0,central_r300_loop
80100,CURVE_TRACE,790,790,260,260,-30,-2,0,15400,85.0,0.0,112,0.24,590.07,0,1,1,1,0,0,5900.7,5900.7,61,1,1,0,0,0,central_r300_loop
80200,CURVE_TRACE,790,790,260,260,-30,-2,0,15500,85.0,0.0,112,0.24,590.74,0,1,1,1,0,0,5907.4,5907.4,61,1,1,0,0,0,central_r300_loop
80300,CURVE_TRACE,790,790,260,260,-30,-2,0,15600,85.0,0.0,112,0.24,591.42,0,1,1,1,0,0,5914.2,5914.2,61,1,1,0,0,0,central_r300_loop
80400,CURVE_TRACE,790,790,260,260,-30,-2,0,15700,85.0,0.0,112,0.24,592.09,0,1,1,1,0,0,5920.9,5920.9,61,1,1,0,0,0,central_r300_loop
80500,CURVE_TRACE,790,790,260,260,-30,-2,0,15800,85.0,0.0,112,0.24,592.76,0,1,1,1,0,0,5927.6,5927.6,61,1,1,0,0,0,central_r300_loop
80600,CURVE_TRACE,790,790,260,260,-30,-2,0,15900,85.0,0.0,112,0.24,593.43,0,1,1,1,0,0,5934.3,5934.3,61,1,1,0,0,0,central_r300_loop
80700,CURVE_TRACE,790,790,260,260,-30,-2,0,16000,85.0,0.0,112,0.24,594.1,0,1,1,1,0,0,5941.0,5941.0,61,1,1,0,0,0,central_r300_loop
80800,CURVE_TRACE,790,790,260,260,-30,-2,0,16100,85.0,0.0,112,0.24,594.78,0,1,1,1,0,0,5947.8,5947.8,61,1,1,0,0,0,central_r300_loop
80900,CURVE_TRACE,790,790,260,260,-30,-2,0,16200,85.0,0.0,112,0.24,595.45,0,1,1,1,0,0,5954.5,5954.5,61,1,1,0,0,0,central_r300_loop
81000,CURVE_TRACE,790,790,260,260,-30,-2,0,16300,85.0,0.0,112,0.24,596.12,0,1,1,1,0,0,5961.2,5961.2,61,1,1,0,0,0,central_r300_loop
81100,CURVE_TRACE,790,790,260,260,-30,-2,0,16400,85.0,0.0,112,0.24,596.79,0,1,1,1,0,0,5967.9,5967.9,61,1,1,0,0,0,central_r300_loop
81200,CURVE_TRACE,790,790,260,260,-30,-2,0,16500,85.0,0.0,112,0.24,597.46,0,1,1,1,0,0,5974.6,5974.6,61,1,1,0,0,0,central_r300_loop
81300,CURVE_TRACE,790,790,260,260,-30,-2,0,16600,85.0,0.0,112,0.24,598.14,0,1,1,1,0,0,5981.4,5981.4,61,1,1,0,0,0,central_r300_loop
81400,CURVE_TRACE,790,790,260,260,-30,-2,0,16700,85.0,0.0,112,0.24,598.81,0,1,1,1,0,0,5988.1,5988.1,61,1,1,0,0,0,central_r300_loop
81500,CURVE_TRACE,790,790,260,260,-30,-2,0,16800,85.0,0.0,112,0.24,599.48,0,1,1,1,0,0,5994.8,5994.8,61,1,1,0,0,0,central_r300_loop
81600,CURVE_TRACE,790,790,260,260,-30,-2,0,16900,85.0,0.0,112,0.24,600.15,0,1,1,1,0,0,6001.5,6001.5,61,1,1,0,0,0,central_r300_loop
81700,CURVE_TRACE,790,790,260,260,-30,-2,0,17000,85.0,0.0,112,0.24,600.82,0,1,1,1,0,0,6008.2,6008.2,61,1,1,0,0,0,central_r300_loop
81800,CURVE_TRACE,790,790,260,260,-30,-2,0,17100,85.0,0.0,112,0.24,601.5,0,1,1,1,0,0,6015.0,6015.0,61,1,1,0,0,0,central_r300_loop
81900,CURVE_TRACE,790,790,260,260,-30,-2,0,17200,85.0,0.0,112,0.24,602.17,0,1,1,1,0,0,6021.7,6021.7,61,1,1,0,0,0,central_r300_loop
82000,CURVE_TRACE,790,790,260,260,-30,-2,0,17300,85.0,0.0,112,0.24,602.84,0,1,1,1,0,0,6028.4,6028.4,61,1,1,0,0,0,central_r300_loop
82100,CURVE_TRACE,790,790,260,260,-30,-2,0,17400,85.0,0.0,112,0.24,603.51,0,1,1,1,0,0,6035.1,6035.1,61,1,1,0,0,0,central_r300_loop
82200,CURVE_TRACE,790,790,260,260,-30,-2,0,17500,85.0,0.0,112,0.24,604.18,0,1,1,1,0,0,6041.8,6041.8,61,1,1,0,0,0,central_r300_loop
82300,CURVE_TRACE,790,790,260,260,-30,-2,0,17600,85.0,0.0,112,0.24,604.86,0,1,1,1,0,0,6048.6,6048.6,61,1,1,0,0,0,central_r300_loop
82400,CURVE_TRACE,790,790,260,260,-30,-2,0,17700,85.0,0.0,112,0.24,605.53,0,1,1,1,0,0,6055.3,6055.3,61,1,1,0,0,0,central_r300_loop
82500,CURVE_TRACE,790,790,260,260,-30,-2,0,17800,85.0,0.0,112,0.24,606.2,0,1,1,1,0,0,6062.0,6062.0,61,1,1,0,0,0,central_r300_loop
82600,CURVE_TRACE,790,790,260,260,-30,-2,0,17900,85.0,0.0,112,0.24,606.87,0,1,1,1,0,0,6068.7,6068.7,61,1,1,0,0,0,central_r300_loop
82700,CURVE_TRACE,790,790,260,260,-30,-2,0,18000,85.0,0.0,112,0.24,607.54,0,1,1,1,0,0,6075.4,6075.4,61,1,1,0,0,0,central_r300_loop
82800,CURVE_TRACE,790,790,260,260,-30,-2,0,18100,85.0,0.0,112,0.24,608.22,0,1,1,1,0,0,6082.2,6082.2,61,1,1,0,0,0,central_r300_loop
82900,CURVE_TRACE,790,790,260,260,-30,-2,0,18200,85.0,0.0,112,0.24,608.89,0,1,1,1,0,0,6088.9,6088.9,61,1,1,0,0,0,central_r300_loop
83000,CURVE_TRACE,790,790,260,260,-30,-2,0,18300,85.0,0.0,112,0.24,609.56,0,1,1,1,0,0,6095.6,6095.6,61,1,1,0,0,0,central_r300_loop
83100,CURVE_TRACE,790,790,260,260,-30,-2,0,18400,85.0,0.0,112,0.24,610.23,0,1,1,1,0,0,6102.3,6102.3,61,1,1,0,0,0,central_r300_loop
83200,CURVE_TRACE,790,790,260,260,-30,-2,0,18500,85.0,0.0,112,0.24,610.9,0,1,1,1,0,0,6109.0,6109.0,61,1,1,0,0,0,central_r300_loop
83300,CURVE_TRACE,790,790,260,260,-30,-2,0,18600,85.0,0.0,112,0.24,611.58,0,1,1,1,0,0,6115.8,6115.8,61,1,1,0,0,0,central_r300_loop
83400,CURVE_TRACE,790,790,260,260,-30,-2,0,18700,85.0,0.0,112,0.24,612.25,0,1,1,1,0,0,6122.5,6122.5,61,1,1,0,0,0,central_r300_loop
83500,CURVE_TRACE,790,790,260,260,-30,-2,0,18800,85.0,0.0,112,0.24,612.92,0,1,1,1,0,0,6129.2,6129.2,61,1,1,0,0,0,central_r300_loop
83600,CURVE_TRACE,790,790,260,260,-30,-2,0,18900,85.0,0.0,112,0.24,613.59,0,1,1,1,0,0,6135.9,6135.9,61,1,1,0,0,0,central_r300_loop
83700,CURVE_TRACE,790,790,260,260,-30,-2,0,19000,85.0,0.0,112,0.24,614.26,0,1,1,1,0,0,6142.6,6142.6,61,1,1,0,0,0,central_r300_loop
83800,CURVE_TRACE,790,790,260,260,-30,-2,0,19100,85.0,0.0,112,0.24,614.94,0,1,1,1,0,0,6149.4,6149.4,61,1,1,0,0,0,central_r300_loop
83900,CURVE_TRACE,790,790,260,260,-30,-2,0,19200,85.0,0.0,112,0.24,615.61,0,1,1,1,0,0,6156.1,6156.1,61,1,1,0,0,0,central_r300_loop
84000,CURVE_TRACE,790,790,260,260,-30,-2,0,19300,85.0,0.0,112,0.24,616.28,0,1,1,1,0,0,6162.8,6162.8,61,1,1,0,0,0,central_r300_loop
84100,CURVE_TRACE,790,790,260,260,-30,-2,0,19400,85.0,0.0,112,0.24,616.95,0,1,1,1,0,0,6169.5,6169.5,61,1,1,0,0,0,central_r300_loop
84200,CURVE_TRACE,790,790,260,260,-30,-2,0,19500,85.0,0.0,112,0.24,617.62,0,1,1,1,0,0,6176.2,6176.2,61,1,1,0,0,0,central_r300_loop
84300,CURVE_TRACE,790,790,260,260,-30,-2,0,19600,85.0,0.0,112,0.24,618.3,0,1,1,1,0,0,6183.0,6183.0,61,1,1,0,0,0,central_r300_loop
84400,CURVE_TRACE,790,790,260,260,-30,-2,0,19700,85.0,0.0,112,0.24,618.97,0,1,1,1,0,0,6189.7,6189.7,61,1,1,0,0,0,central_r300_loop
84500,CURVE_TRACE,790,790,260,260,-30,-2,0,19800,85.0,0.0,112,0.24,619.64,0,1,1,1,0,0,6196.4,6196.4,61,1,1,0,0,0,central_r300_loop
84600,CURVE_TRACE,790,790,260,260,-30,-2,0,19900,85.0,0.0,112,0.24,620.31,0,1,1,1,0,0,6203.1,6203.1,61,1,1,0,0,0,central_r300_loop
84700,CURVE_TRACE,790,790,260,260,-30,-2,0,20000,85.0,0.0,112,0.24,620.98,0,1,1,1,0,0,6209.8,6209.8,61,1,1,0,0,0,central_r300_loop
84800,CURVE_TRACE,790,790,260,260,-30,-2,0,20100,85.0,0.0,112,0.24,621.66,0,1,1,1,0,0,6216.6,6216.6,61,1,1,0,0,0,central_r300_loop
84900,CURVE_TRACE,790,790,260,260,-30,-2,0,20200,85.0,0.0,112,0.24,622.33,0,1,1,1,0,0,6223.3,6223.3,61,1,1,0,0,0,central_r300_loop
85000,CURVE_TRACE,790,790,260,260,-30,-2,0,20300,85.0,0.0,112,0.24,623.0,0,1,1,1,0,0,6230.0,6230.0,61,1,1,0,0,0,central_r300_loop
85100,CURVE_TRACE,790,790,260,260,-30,-2,0,20400,85.0,0.0,112,0.24,623.67,0,1,1,1,0,0,6236.7,6236.7,61,1,1,0,0,0,central_r300_loop
85200,CURVE_TRACE,790,790,260,260,-30,-2,0,20500,85.0,0.0,112,0.24,624.34,0,1,1,1,0,0,6243.4,6243.4,61,1,1,0,0,0,central_r300_loop
85300,CURVE_TRACE,790,790,260,260,-30,-2,0,20600,85.0,0.0,112,0.24,625.02,0,1,1,1,0,0,6250.2,6250.2,61,1,1,0,0,0,central_r300_loop
85400,CURVE_TRACE,790,790,260,260,-30,-2,0,20700,85.0,0.0,112,0.24,625.69,0,1,1,1,0,0,6256.9,6256.9,61,1,1,0,0,0,central_r300_loop
85500,CURVE_TRACE,790,790,260,260,-30,-2,0,20800,85.0,0.0,112,0.24,626.36,0,1,1,1,0,0,6263.6,6263.6,61,1,1,0,0,0,central_r300_loop
85600,CURVE_TRACE,790,790,260,260,-30,-2,0,20900,85.0,0.0,112,0.24,627.03,0,1,1,1,0,0,6270.3,6270.3,61,1,1,0,0,0,central_r300_loop
85700,CURVE_TRACE,790,790,260,260,-30,-2,0,21000,85.0,0.0,112,0.24,627.7,0,1,1,1,0,0,6277.0,6277.0,61,1,1,0,0,0,central_r300_loop
85800,CURVE_TRACE,790,790,260,260,-30,-2,0,21100,85.0,0.0,112,0.24,628.38,0,1,1,1,0,0,6283.8,6283.8,61,1,1,0,0,0,central_r300_loop
85900,CURVE_TRACE,790,790,260,260,-30,-2,0,21200,85.0,0.0,112,0.24,629.05,0,1,1,1,0,0,6290.5,6290.5,61,1,1,0,0,0,central_r300_loop
86000,CURVE_TRACE,260,790,260,260,-30,-2,0,21300,85.0,0.0,112,0.24,629.72,0,1,1,1,0,0,6297.2,6297.2,61,0,1,0,0,0,central_r300_loop
86100,CURVE_TRACE,260,790,260,260,-30,-2,0,21400,85.0,0.0,112,0.24,630.39,0,1,1,1,0,0,6303.9,6303.9,61,0,1,0,0,0,central_r300_loop
86200,CURVE_TRACE,260,790,260,260,-30,-2,0,21500,85.0,0.0,112,0.24,631.06,0,1,1,1,0,0,6310.6,6310.6,61,0,1,0,0,0,central_r300_loop
86300,CURVE_TRACE,260,790,260,260,-30,-2,0,21600,85.0,0.0,112,0.24,631.74,0,1,1,1,0,0,6317.4,6317.4,61,0,1,0,0,0,central_r300_loop
86400,CURVE_TRACE,260,790,260,260,-30,-2,0,21700,85.0,0.0,112,0.24,632.41,0,1,1,1,0,0,6324.1,6324.1,61,0,1,0,0,0,central_r300_loop
86500,CURVE_TRACE,260,790,260,260,-30,-2,0,21800,85.0,0.0,112,0.24,633.08,0,1,1,1,0,0,6330.8,6330.8,61,0,1,0,0,0,central_r300_loop
86600,CURVE_TRACE,260,790,260,260,-30,-2,0,21900,85.0,0.0,112,0.24,633.75,0,1,1,1,0,0,6337.5,6337.5,61,0,1,0,0,0,central_r300_loop
86700,CURVE_TRACE,260,790,260,260,-30,-2,0,22000,85.0,0.0,112,0.24,634.42,0,1,1,1,0,0,6344.2,6344.2,61,0,1,0,0,0,central_r300_loop
86800,CURVE_TRACE,260,790,260,260,-30,-2,0,22100,85.0,0.0,112,0.24,635.1,0,1,1,1,0,0,6351.0,6351.0,61,0,1,0,0,0,central_r300_loop
86900,CURVE_TRACE,260,790,260,260,-30,-2,0,22200,85.0,0.0,112,0.24,635.77,0,1,1,1,0,0,6357.7,6357.7,61,0,1,0,0,0,central_r300_loop
87000,CURVE_TRACE,260,790,260,260,-30,-2,0,22300,85.0,0.0,112,0.24,636.44,0,1,1,1,0,0,6364.4,6364.4,61,0,1,0,0,0,central_r300_loop
87100,CURVE_TRACE,260,790,260,260,-30,-2,0,22400,85.0,0.0,112,0.24,637.11,0,1,1,1,0,0,6371.1,6371.1,61,0,1,0,0,0,central_r300_loop
87200,CURVE_TRACE,260,790,260,260,-30,-2,0,22500,85.0,0.0,112,0.24,637.78,0,1,1,1,0,0,6377.8,6377.8,61,0,1,0,0,0,central_r300_loop
87300,CURVE_TRACE,260,790,260,260,-30,-2,0,22600,85.0,0.0,112,0.24,638.46,0,1,1,1,0,0,6384.6,6384.6,61,0,1,0,0,0,central_r300_loop
87400,CURVE_TRACE,260,790,260,260,-30,-2,0,22700,85.0,0.0,112,0.24,639.13,0,1,1,1,0,0,6391.3,6391.3,61,0,1,0,0,0,central_r300_loop
87500,CURVE_TRACE,260,790,260,260,-30,-2,0,22800,85.0,0.0,112,0.24,639.8,0,1,1,1,0,0,6398.0,6398.0,61,0,1,0,0,0,central_r300_loop
87600,CURVE_TRACE,260,790,260,260,-30,-2,0,22900,85.0,0.0,112,0.24,640.47,0,1,1,1,0,0,6404.7,6404.7,61,0,1,0,0,0,central_r300_loop
87700,CURVE_TRACE,260,790,260,260,-30,-2,0,23000,85.0,0.0,112,0.24,641.14,0,1,1,1,0,0,6411.4,6411.4,61,0,1,0,0,0,central_r300_loop
87800,CURVE_TRACE,260,790,260,260,-30,-2,0,23100,85.0,0.0,112,0.24,641.82,0,1,1,1,0,0,6418.2,6418.2,61,0,1,0,0,0,central_r300_loop
87900,CURVE_TRACE,260,790,260,260,-30,-2,0,23200,85.0,0.0,112,0.24,642.49,0,1,1,1,0,0,6424.9,6424.9,61,0,1,0,0,0,central_r300_loop
88000,CURVE_TRACE,260,790,260,260,-30,-2,0,23300,85.0,0.0,112,0.24,643.16,0,1,1,1,0,0,6431.6,6431.6,61,0,1,0,0,0,central_r300_loop
88100,CURVE_TRACE,260,790,260,260,-30,-2,0,23400,85.0,0.0,112,0.24,643.83,0,1,1,1,0,0,6438.3,6438.3,61,0,1,0,0,0,central_r300_loop
88200,CURVE_TRACE,260,790,260,260,-30,-2,0,23500,85.0,0.0,112,0.24,644.5,0,1,1,1,0,0,6445.0,6445.0,61,0,1,0,0,0,central_r300_loop
88300,CURVE_TRACE,260,790,260,260,-30,-2,0,23600,85.0,0.0,112,0.24,645.18,0,1,1,1,0,0,6451.8,6451.8,61,0,1,0,0,0,central_r300_loop
88400,CURVE_TRACE,260,790,260,260,-30,-2,0,23700,85.0,0.0,112,0.24,645.85,0,1,1,1,0,0,6458.5,6458.5,61,0,1,0,0,0,central_r300_loop
88500,CURVE_TRACE,260,790,260,260,-30,-2,0,23800,85.0,0.0,112,0.24,646.52,0,1,1,1,0,0,6465.2,6465.2,61,0,1,0,0,0,central_r300_loop
88600,CURVE_TRACE,260,790,260,260,-30,-2,0,23900,85.0,0.0,112,0.24,647.19,0,1,1,1,0,0,6471.9,6471.9,61,0,1,0,0,0,central_r300_loop
88700,CURVE_TRACE,260,790,260,260,-30,-2,0,24000,85.0,0.0,112,0.24,647.86,0,1,1,1,0,0,6478.6,6478.6,61,0,1,0,0,0,central_r300_loop
88800,CURVE_TRACE,260,790,260,260,-30,-2,0,24100,85.0,0.0,112,0.24,648.54,0,1,1,1,0,0,6485.4,6485.4,61,0,1,0,0,0,central_r300_loop
88900,CURVE_TRACE,260,790,260,260,-30,-2,0,24200,85.0,0.0,112,0.24,649.21,0,1,1,1,0,0,6492.1,6492.1,61,0,1,0,0,0,central_r300_loop
89000,CURVE_TRACE,260,790,260,260,-30,-2,0,24300,85.0,0.0,112,0.24,649.88,0,1,1,1,0,0,6498.8,6498.8,61,0,1,0,0,0,central_r300_loop
89100,CURVE_TRACE,260,790,260,260,-30,-2,0,24400,85.0,0.0,112,0.24,650.55,0,1,1,1,0,0,6505.5,6505.5,61,0,1,0,0,0,central_r300_loop
89200,CURVE_TRACE,260,790,260,260,-30,-2,0,24500,85.0,0.0,112,0.24,651.22,0,1,1,1,0,0,6512.2,6512.2,61,0,1,0,0,0,central_r300_loop
89300,CURVE_TRACE,260,790,260,260,-30,-2,0,24600,85.0,0.0,112,0.24,651.9,0,1,1,1,0,0,6519.0,6519.0,61,0,1,0,0,0,central_r300_loop
89400,CURVE_TRACE,260,790,260,260,-30,-2,0,24700,85.0,0.0,112,0.24,652.57,0,1,1,1,0,0,6525.7,6525.7,61,0,1,0,0,0,central_r300_loop
89500,CURVE_TRACE,260,790,260,260,-30,-2,0,24800,85.0,0.0,112,0.24,653.24,0,1,1,1,0,0,6532.4,6532.4,61,0,1,0,0,0,central_r300_loop
89600,CURVE_TRACE,260,790,260,260,-30,-2,0,24900,85.0,0.0,112,0.24,653.91,0,1,1,1,0,0,6539.1,6539.1,61,0,1,0,0,0,central_r300_loop
